Identifier;State;Qubit;Uniform State;Dense State;Sparsity;Duration;Output Qubit;Output CNot Gate;Output Width;Output Depth;Preparation Method
6GKVKkIwPo7JWkLklUUmXET0EgWs0W;[0.015625 0.015625 0.015625 ... 0.015625 0.015625 0.015625];12;1;1;0;8961073.0;12;4083;12;8167;Isometry
GwlaWgt7JBwRmWrd9F6cat7MfoNikx;[0.5 0.5 0.5 0.5];2;1;1;0;7320.0;2;0;2;1;Low Rank
GwlaWgt7JBwRmWrd9F6cat7MfoNikx;[0.5 0.5 0.5 0.5];2;1;1;0;11326.0;2;1;2;2;SVD
GwlaWgt7JBwRmWrd9F6cat7MfoNikx;[0.5 0.5 0.5 0.5];2;1;1;0;8910.0;2;1;2;3;UCG
GwlaWgt7JBwRmWrd9F6cat7MfoNikx;[0.5 0.5 0.5 0.5];2;1;1;0;13500.0;3;8;3;14;BDSP
GwlaWgt7JBwRmWrd9F6cat7MfoNikx;[0.5 0.5 0.5 0.5];2;1;1;0;13000.0;3;8;3;14;DCSP
GwlaWgt7JBwRmWrd9F6cat7MfoNikx;[0.5 0.5 0.5 0.5];2;1;1;0;11191.0;2;2;2;5;Multiplexor
GwlaWgt7JBwRmWrd9F6cat7MfoNikx;[0.5 0.5 0.5 0.5];2;1;1;0;9243.0;2;1;2;3;Isometry
Vc2gokDn5JNPMgANpJ9Jqy9FSxPP1Z;"[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
 0.35355339 0.35355339]";3;1;1;0;8593.0;3;0;3;1;Low Rank
Vc2gokDn5JNPMgANpJ9Jqy9FSxPP1Z;"[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
 0.35355339 0.35355339]";3;1;1;0;14823.0;3;4;3;8;SVD
Vc2gokDn5JNPMgANpJ9Jqy9FSxPP1Z;"[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
 0.35355339 0.35355339]";3;1;1;0;13305.0;3;4;3;9;UCG
Vc2gokDn5JNPMgANpJ9Jqy9FSxPP1Z;"[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
 0.35355339 0.35355339]";3;1;1;0;17871.0;5;20;5;24;BDSP
Vc2gokDn5JNPMgANpJ9Jqy9FSxPP1Z;"[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
 0.35355339 0.35355339]";3;1;1;0;14409.0;7;32;7;34;DCSP
Vc2gokDn5JNPMgANpJ9Jqy9FSxPP1Z;"[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
 0.35355339 0.35355339]";3;1;1;0;22968.0;3;6;3;12;Multiplexor
Vc2gokDn5JNPMgANpJ9Jqy9FSxPP1Z;"[0.35355339 0.35355339 0.35355339 0.35355339 0.35355339 0.35355339
 0.35355339 0.35355339]";3;1;1;0;13254.0;3;4;3;9;Isometry
WXdFSPEoTnr3yNBnLETq6x3bBgP00A;"[0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.25 0.25]";4;1;1;0;9763.0;4;0;4;1;Low Rank
WXdFSPEoTnr3yNBnLETq6x3bBgP00A;"[0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.25 0.25]";4;1;1;0;49455.0;4;8;4;9;SVD
WXdFSPEoTnr3yNBnLETq6x3bBgP00A;"[0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.25 0.25]";4;1;1;0;24621.0;4;11;4;23;UCG
WXdFSPEoTnr3yNBnLETq6x3bBgP00A;"[0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.25 0.25]";4;1;1;0;27603.0;11;64;11;52;BDSP
WXdFSPEoTnr3yNBnLETq6x3bBgP00A;"[0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.25 0.25]";4;1;1;0;18874.0;15;88;15;62;DCSP
WXdFSPEoTnr3yNBnLETq6x3bBgP00A;"[0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.25 0.25]";4;1;1;0;57331.0;4;14;4;27;Multiplexor
WXdFSPEoTnr3yNBnLETq6x3bBgP00A;"[0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25 0.25
 0.25 0.25]";4;1;1;0;25062.0;4;11;4;23;Isometry
vD4u2CUaa3Q2tU64ZnGpcjX9kWXFwX;"[0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767]";5;1;1;0;14137.0;5;0;5;1;Low Rank
vD4u2CUaa3Q2tU64ZnGpcjX9kWXFwX;"[0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767]";5;1;1;0;76640.0;5;26;5;46;SVD
vD4u2CUaa3Q2tU64ZnGpcjX9kWXFwX;"[0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767]";5;1;1;0;50542.0;5;26;5;53;UCG
vD4u2CUaa3Q2tU64ZnGpcjX9kWXFwX;"[0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767]";5;1;1;0;47732.0;15;104;15;72;BDSP
vD4u2CUaa3Q2tU64ZnGpcjX9kWXFwX;"[0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767]";5;1;1;0;26173.0;31;208;31;98;DCSP
vD4u2CUaa3Q2tU64ZnGpcjX9kWXFwX;"[0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767]";5;1;1;0;141085.0;5;30;5;58;Multiplexor
vD4u2CUaa3Q2tU64ZnGpcjX9kWXFwX;"[0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767 0.1767767
 0.1767767 0.1767767 0.1767767 0.1767767]";5;1;1;0;53180.0;5;26;5;53;Isometry
hgK1Vp7JisI8au3Iy4n03FBuVLEgNZ;"[0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125]";6;1;1;0;14130.0;6;0;6;1;Low Rank
hgK1Vp7JisI8au3Iy4n03FBuVLEgNZ;"[0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125]";6;1;1;0;100112.0;6;42;6;46;SVD
hgK1Vp7JisI8au3Iy4n03FBuVLEgNZ;"[0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125]";6;1;1;0;89058.0;6;57;6;115;UCG
hgK1Vp7JisI8au3Iy4n03FBuVLEgNZ;"[0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125]";6;1;1;0;83944.0;31;248;31;116;BDSP
hgK1Vp7JisI8au3Iy4n03FBuVLEgNZ;"[0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125]";6;1;1;0;41011.0;63;456;63;142;DCSP
hgK1Vp7JisI8au3Iy4n03FBuVLEgNZ;"[0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125]";6;1;1;0;366963.0;6;62;6;121;Multiplexor
hgK1Vp7JisI8au3Iy4n03FBuVLEgNZ;"[0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125 0.125
 0.125 0.125 0.125 0.125]";6;1;1;0;91761.0;6;57;6;115;Isometry
bp8gOJAtpoHNe17Wk5cYxHzezGATSL;"[0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835]";7;1;1;0;16842.0;7;0;7;1;Low Rank
bp8gOJAtpoHNe17Wk5cYxHzezGATSL;"[0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835]";7;1;1;0;254755.0;7;127;7;234;SVD
bp8gOJAtpoHNe17Wk5cYxHzezGATSL;"[0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835]";7;1;1;0;185763.0;7;120;7;241;UCG
bp8gOJAtpoHNe17Wk5cYxHzezGATSL;"[0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835]";7;1;1;0;179667.0;39;368;39;148;BDSP
bp8gOJAtpoHNe17Wk5cYxHzezGATSL;"[0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835]";7;1;1;0;92374.0;127;960;127;194;DCSP
bp8gOJAtpoHNe17Wk5cYxHzezGATSL;"[0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835]";7;1;1;0;1113390.0;7;126;7;248;Multiplexor
bp8gOJAtpoHNe17Wk5cYxHzezGATSL;"[0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835 0.08838835
 0.08838835 0.08838835]";7;1;1;0;175584.0;7;120;7;241;Isometry
ky3Q0qr8ckHxaTV9nQGjGFvEkwcbpx;"[0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625
 0.0625 0.0625 0.0625 0.0625 0.0625 0.0625]";8;1;1;0;16184.0;8;0;8;1;Low Rank
